NAICS_Code,NAICS_Sector,Name,Address,City,Zipcode,Business
8121,Personal Care Services,A Healing Touch,E Ashland Ln,Ashland,97520,Massage Therapists
8121,Personal Care Services,A Time 4 U Massage,S 5th St,Central Point,97502,Massage Therapists
8121,Personal Care Services,A Time 4U,Crater Lake Hwy,White City,97503,Massage Therapists
8121,Personal Care Services,Abbinito,3rd St,Ashland,97520,Hair Removing
8121,Personal Care Services,Ace Force One East,Stevens St,Medford,97504,Exercise & Physical Fitness Programs
8121,Personal Care Services,Adorn Waxing & Skincare Studio,Medford Ctr,Medford,97504,Skin Treatments
8121,Personal Care Services,Advanced Aesthetics Ctr,Alder Creek Dr # B,Medford,97504,Estheticians
8121,Personal Care Services,Advanced Massage LLC,Crater Lake Ave # G,Medford,97504,Massage Therapists
8121,Personal Care Services,Advanced Myotherapy LLC,Liberty St,Ashland,97520,Massage Therapists
8121,Personal Care Services,Ageless Lifestyle Aesthetics,S Central Ave # 107,Medford,97501,Skin Treatments
8121,Personal Care Services,Airbrush Body Bronzing,Forest Hills Dr # A,Medford,97504,Tanning Salons
8121,Personal Care Services,Alevia Physical Therapy,Center Dr # A,Medford,97501,Massage Therapists
8121,Personal Care Services,Alexandria Aesthetics,Oak St,Central Point,97502,Estheticians
8121,Personal Care Services,All In One Tattoo-Barber Std,Crater Lake Hwy # 7518,White City,97503,Tattooing
8121,Personal Care Services,Alleviation Massage-Body Work,S Front St,Central Point,97502,Massage Therapists
8121,Personal Care Services,Amanda Rhein LMT,Malabar St,Central Point,97502,Massage Therapists
8121,Personal Care Services,Amazing Massage,E Jackson St,Medford,97504,Massage Therapists
8121,Personal Care Services,Anew Image Salon,Heather Way,Eagle Point,97524,Beauty Salons
8121,Personal Care Services,Anew Reflection Salon,E Main St # 2,Medford,97504,Beauty Salons
8121,Personal Care Services,Angela Peery Essentielle Skin,G St # B,Jacksonville,97530,Skin Treatments
8121,Personal Care Services,Angelica Day Spa,S Oregon St # A,Jacksonville,97530,Skin Treatments
8121,Personal Care Services,Arcadia Salon & Day Spa,N Holly St,Medford,97501,Beauty Salons
8121,Personal Care Services,Art of Complexion,E Barnett Rd,Medford,97504,Skin Treatments
8121,Personal Care Services,Art's Barber,W 6th St,Medford,97501,Barbers
8121,Personal Care Services,Ashland Electrolysis,Box 577,Ashland,97520,Electrolysis
8121,Personal Care Services,Ashland Electrolysis,E Hersey St # 2A,Ashland,97520,Electrolysis
8121,Personal Care Services,Ashland Hypnotherapy,Benson Way # 207,Ashland,97520,Weight Control Services
8121,Personal Care Services,Ashland Nails,Ashland St # 2,Ashland,97520,Manicuring
8121,Personal Care Services,B'Inspired Studio,Oak St # 4,Ashland,97520,Hair Removing
8121,Personal Care Services,B's Legendary Barbershop,Superior Ct # 209,Medford,97504,Barbers
8121,Personal Care Services,Balanced Body,S Central Ave # 103,Medford,97501,Massage Therapists
8121,Personal Care Services,Balanced Massage,E Main St # 1,Medford,97504,Massage
8121,Personal Care Services,Barber Lady-The Family Salon,Highway 62,Shady Cove,97539,Hair Removing
8121,Personal Care Services,Barbers,Crater Lake Ave # 108,Medford,97504,Barbers
8121,Personal Care Services,Bare Beauty Bar,E Pine St,Central Point,97502,Beauty Salons
8121,Personal Care Services,Be Cherished,E Main St,Ashland,97520,Beauty Salons
8121,Personal Care Services,Be Well Massage,Vick Ln,Medford,97501,Massage Therapists
8121,Personal Care Services,Be Well Massage,Crater Lake Ave,Medford,97504,Massage Therapists
8121,Personal Care Services,Bear & Co,S Front St # 4,Central Point,97502,Beauty Salons
8121,Personal Care Services,Beau Belle Haircare-Waxing,Highway 62 # A,Eagle Point,97524,Hair Removing
8121,Personal Care Services,Beauty By Sarah B LLC,N Riverside Ave # 13,Medford,97501,Beauty Salons
8121,Personal Care Services,Beauty By Sarah B LLC,Montara Dr,Medford,97504,Beauty Salons
8121,Personal Care Services,Beauty Everywhere 247,Evergreen Ter,Medford,97502,Beauty Salons
8121,Personal Care Services,Beauty Lounge By Sarah Jane,Crater Lake Ave,Medford,97504,Beauty Salons
8121,Personal Care Services,Beauty MD,E Main St # 2,Medford,97504,Beauty Salons
8121,Personal Care Services,Beauty Nails Li,N Riverside Ave # 2125,Medford,97501,Manicuring
8121,Personal Care Services,Bel Capelli,Crater Lake Ave # 111,Medford,97504,Beauty Salons
8121,Personal Care Services,Beleza Aesthetics LLC,Cardley Ave,Medford,97504,Estheticians
8121,Personal Care Services,Belle AME Beauty Lounge,E Main St,Medford,97504,Beauty Salons
8121,Personal Care Services,Bespoke Beauty LLC,Delta Waters Rd,Medford,97504,Beauty Salons
8121,Personal Care Services,Beyoutiful Hair Studio,E 6th St,Medford,97501,Beauty Salons
8121,Personal Care Services,Blue Giraffe Day Spa Salon,Water St # 111,Ashland,97520,Spas-Beauty & Day
8121,Personal Care Services,Boho Bella,Stevens St,Medford,97504,Beauty Salons
8121,Personal Care Services,Boone Amy S,E Main St,Medford,97504,Massage Therapists
8121,Personal Care Services,Bowne Julie M,Juanipero Way # 101,Medford,97504,Massage Therapists
8121,Personal Care Services,Bralley Rosalyn E,E Hersey St # 4,Ashland,97520,Massage Therapists
8121,Personal Care Services,Brenda's Shear Design,Depot St # A,Rogue River,97537,Beauty Salons
8121,Personal Care Services,Bud Barbers,1/2 Grand Ave,Medford,97504,Barbers
8121,Personal Care Services,Buzollo Maria L,A St # 3,Ashland,97520,Massage Therapists
8121,Personal Care Services,Call DD,S Central Ave,Medford,97501,Beauty Salons
8121,Personal Care Services,Carolyn Summers/Hair Design,Westfield Ct,Eagle Point,97524,Beauty Salons
8121,Personal Care Services,Cascade Massage Clinic,N Main St,Ashland,97520,Massage Therapists
8121,Personal Care Services,Castillo Audra LMT,W 11th St,Medford,97501,Massage Therapists
8121,Personal Care Services,Central Point Eyecare PC,E Pine St,Central Point,97502,Beauty Salons
8121,Personal Care Services,Chablis Rake Urban Edge Salon,E Barnett Rd,Medford,97504,Beauty Salons
8121,Personal Care Services,Champion Massage,Christie Ct,Phoenix,97535,Massage Therapists
8121,Personal Care Services,Chic Nails,Medford Ctr,Medford,97504,Manicuring
8121,Personal Care Services,Chill Out Salon,Ashland St,Ashland,97520,Beauty Salons
8121,Personal Care Services,Chloe Salon & Boutique,Lithia Way,Ashland,97520,Beauty Salons
8121,Personal Care Services,Chozu Bath & Tea Gardens,A St,Ashland,97520,Spas-Beauty & Day
8121,Personal Care Services,Chris' Barber Shop,E Main St,Rogue River,97537,Barbers
8121,Personal Care Services,Chrysalis Massage Clinic,E Hersey St # 8,Ashland,97520,Massage Therapists
8121,Personal Care Services,Cielo Salon,Songbird Ln,Medford,97504,Beauty Salons
8121,Personal Care Services,Cielo Salon,Powell St,Medford,97504,Beauty Salons
8121,Personal Care Services,Cielo Salon,W 6th St # 100,Medford,97501,Beauty Salons
8121,Personal Care Services,Citizen Lash & Brow LLC,State St # 104,Medford,97504,Beauty Salons
8121,Personal Care Services,Cj's Barber Shop,E Pine St,Central Point,97502,Barbers
8121,Personal Care Services,Cloud Massage Co,N Riverside Ave # 207,Medford,97501,Massage Therapists
8121,Personal Care Services,Complete Beauty Touch,Hawthorne St,Medford,97504,Beauty Salons
8121,Personal Care Services,Conley Mary A,E Main St # 30,Medford,97501,Massage Therapists
8121,Personal Care Services,Cookie Cutters Haircuts,Rossanley Dr # 105,Medford,97501,Children's Hair Salon
8121,Personal Care Services,Country Essence Salon,S 6th St,Central Point,97502,Beauty Salons
8121,Personal Care Services,Craig Pitts Salon,N Riverside Ave,Medford,97501,Beauty Salons
8121,Personal Care Services,Creative Nails,W Main St # K,Medford,97501,Manicuring
8121,Personal Care Services,Custom Body Art,Court St,Medford,97501,Tattooing
8121,Personal Care Services,Cut & Polished,Fieldbrook Ave,Medford,97504,Beauty Salons
8121,Personal Care Services,Cuttin Up Studio,King St,Medford,97501,Beauty Salons
8121,Personal Care Services,Daniela A Rico LMT,Crater Lake Ave # J,Medford,97504,Massage Therapists
8121,Personal Care Services,De & Co Salon,E Mcandrews Rd # 126,Medford,97504,Beauty Salons
8121,Personal Care Services,Dependable Tattoo,E Main St,Medford,97501,Tattooing
8121,Personal Care Services,Dermatology-Laser Assoc,Siskiyou Blvd # B,Medford,97504,Hair Removing
8121,Personal Care Services,Diannas Hairstyles/Salon Avln,Mobile Dr,Ashland,97520,Beauty Salons
8121,Personal Care Services,Dkor Hair Design,Ashland St,Ashland,97520,Beauty Salons
8121,Personal Care Services,Downtown Hair & Nails,W Main St,Eagle Point,97524,Beauty Salons
8121,Personal Care Services,Dragonfly Salon,N Pacific Hwy # C,Medford,97501,Beauty Salons
8121,Personal Care Services,Elements Salon,S Riverside Ave # B,Medford,97501,Beauty Salons
8121,Personal Care Services,Elevation Nails + Esthetics,Cottage St,Jacksonville,97530,Manicuring
8121,Personal Care Services,Emz Blendz,Benson Way # 103,Ashland,97520,Skin Treatments
8121,Personal Care Services,Emz Blendz Soap Co,Oak St,Ashland,97520,Skin Treatments
8121,Personal Care Services,Epic Ink Tattoo & Piercing,S Central Ave,Medford,97501,Tattooing
8121,Personal Care Services,Escape Tanning & Salon,E Jackson St,Medford,97504,Beauty Salons
8121,Personal Care Services,Essential Wellness Ministry,E Main St,Ashland,97520,Aromatherapy
8121,Personal Care Services,Esthetics By Joslyn LLC,Crater Lake Ave # 211,Medford,97504,Estheticians
8121,Personal Care Services,European Body Art By Desilva,South Village Dr,Medford,97504,Tattooing
8121,Personal Care Services,European Touch Day Spa,W Main St # 101,Medford,97501,Spas-Beauty & Day
8121,Personal Care Services,Evh Salon,Katie Mae Dr,Medford,97501,Children's Hair Salon
8121,Personal Care Services,Fairyland Foot Massage LLC,S Pacific Hwy,Medford,97501,Massage Therapists
8121,Personal Care Services,FAMILY MASSAGE EDUCATION CTR,Manzanita St # 3,Ashland,97520,Massage Therapists
8121,Personal Care Services,Fancy Nails & Spa,E Barnett Rd # E,Medford,97501,Manicuring
8121,Personal Care Services,Fernyfades Barber,W Main St,Medford,97501,Barbers
8121,Personal Care Services,Fifth St Hair & Nail Design,N 5th St,Jacksonville,97530,Beauty Salons
8121,Personal Care Services,Final Score Barbers,Crater Lake Ave,Medford,97504,Barbers
8121,Personal Care Services,Finear Hannah E,E Jackson St,Medford,97504,Massage Therapists
8121,Personal Care Services,Firefly Hair & Body Studio,N Riverside Ave,Medford,97501,Beauty Salons
8121,Personal Care Services,Flow Lymphatics & Massage LLC,Blackstone Aly,Jacksonville,97530,Massage Therapists
8121,Personal Care Services,Foreman Rylee D,S Market St,Talent,97540,Massage Therapists
8121,Personal Care Services,Four Oaks Day Spa,Oak St,Central Point,97502,Spas-Beauty & Day
8121,Personal Care Services,French,E Jackson St,Medford,97504,Beauty Salons
8121,Personal Care Services,Galaxy Ink Tattoos,A St # 8,Ashland,97520,Tattooing
8121,Personal Care Services,Gaytane's Hair Salon,Crater Lake Ave,Medford,97504,Barbers
8121,Personal Care Services,Gerbing Sarah,Biddle Rd,Medford,97504,Massage Therapists
8121,Personal Care Services,Gervais Day Spa & Salon,N Central Ave,Medford,97501,Spas-Beauty & Day
8121,Personal Care Services,Glamor-Us,S Central Ave,Medford,97501,Beauty Salons
8121,Personal Care Services,Glorify House of Beauty LLC,N Phoenix Rd # E,Phoenix,97535,Beauty Salons
8121,Personal Care Services,Glorify Salon,N Phoenix Rd,Phoenix,97535,Beauty Salons
8121,Personal Care Services,Golden Glow Aesthetics,E Jackson St,Medford,97504,Estheticians
8121,Personal Care Services,Golden Hands Massage,E Jackson St,Medford,97504,Massage Therapists
8121,Personal Care Services,Golden Lotus Spiritual Healing,Siskiyou Blvd,Ashland,97520,Relaxation Therapy
8121,Personal Care Services,Goodtime Barbershop,E 6th St,Medford,97501,Barbers
8121,Personal Care Services,Gorgeous Salon,2nd Ave # B,Gold Hill,97525,Beauty Salons
8121,Personal Care Services,Grape Street Massage LLC,S Grape St,Medford,97501,Massage Therapists
8121,Personal Care Services,"Graven Susannah, LMT",S Central Ave,Medford,97501,Massage Therapists
8121,Personal Care Services,Great Clips,Biddle Rd # G,Medford,97504,Beauty Salons
8121,Personal Care Services,Great Clips,Center Dr # 102,Medford,97501,Beauty Salons
8121,Personal Care Services,Great Clips,Plaza Blvd # E,Central Point,97502,Beauty Salons
8121,Personal Care Services,Hair By Brittiny,E Jackson St,Medford,97501,Beauty Salons
8121,Personal Care Services,Hair By Carla & Co,Highway 234,Medford,97503,Beauty Salons
8121,Personal Care Services,Hair By Irene,E Mcandrews Rd,Medford,97504,Beauty Salons
8121,Personal Care Services,Hair City,Lithia Way,Ashland,97520,Beauty Salons
8121,Personal Care Services,Hair Extraord,E Main St,Medford,97504,Beauty Salons
8121,Personal Care Services,Hairdressers LLC,Genessee St,Medford,97504,Beauty Salons
8121,Personal Care Services,Hands On Health Massage-Wllnss,Superior Ct # 109,Medford,97504,Massage Therapists
8121,Personal Care Services,Hanson Savannah M,Water St,Ashland,97520,Massage Therapists
8121,Personal Care Services,Happy Nails,Biddle Rd,Medford,97504,Manicuring
8121,Personal Care Services,Hart Judy A,Cambridge St,Ashland,97520,Massage Therapists
8121,Personal Care Services,Hawthorn Holly,Ashland St # 104-237,Ashland,97520,Massage Therapists
8121,Personal Care Services,Healing Hands Therapies,Sparta Way,Medford,97504,Massage Therapists
8121,Personal Care Services,Healthy Choices Massage,Golf View Dr # B,Medford,97504,Massage Therapists
8121,Personal Care Services,Heart Waters Massage LLC,Washington St,Ashland,97520,Massage Therapists
8121,Personal Care Services,Himalayan Haven,N Pioneer St,Ashland,97520,Massage Therapists
8121,Personal Care Services,Holly Hutchison Healing Mssg,Siskiyou Blvd # 8,Ashland,97520,Massage Therapists
8121,Personal Care Services,Holly Hutchison Healing Mssg,Clear Creek Dr # 101,Ashland,97520,Massage Therapists
8121,Personal Care Services,House of Beauty,Edwards St,Medford,97501,Beauty Salons
8121,Personal Care Services,Illume Aesthetics,Siskiyou Blvd # 1,Ashland,97520,Skin Treatments
8121,Personal Care Services,Impulse Salon,Highway 62,Eagle Point,97524,Beauty Salons
8121,Personal Care Services,Infuze Body Bar,E Main St # 100,Medford,97504,Health & Beauty Consultants
8121,Personal Care Services,Inner Beauty Outer Glow,Hawthorne St,Medford,97504,Beauty Salons
8121,Personal Care Services,Inspire Studio,Middleford Aly,Medford,97501,Exercise & Physical Fitness Programs
8121,Personal Care Services,Jackson Medical Speclsts,Town Centre Dr,Medford,97504,Weight Control Services
8121,Personal Care Services,James One Tattoo LLC,Crater Lake Hwy,White City,97503,Tattooing
8121,Personal Care Services,Janhavi Cleveland LMT,Lit Way # 3,Ashland,97520,Massage Therapists
8121,Personal Care Services,Jazzercise Inside Roxy Ann,Spring St,Medford,97504,Jazzercise
8121,Personal Care Services,Jensen Center For Cosmetic,E Mcandrews Rd,Medford,97504,Hair Removing
8121,Personal Care Services,Jessica Brown Elements Salon,S Riverside Ave,Medford,97501,Beauty Salons
8121,Personal Care Services,JJ Skin Care Skincare Prfssnls,Shadow Way,Central Point,97502,Skin Treatments
8121,Personal Care Services,Johnson Hannah F,E Main St # 4,Ashland,97520,Massage Therapists
8121,Personal Care Services,Johnston Lisa M,Mira Mar Ave,Medford,97504,Massage Therapists
8121,Personal Care Services,Jon Steen Tattoos LLC,S Holly St,Medford,97501,Tattooing
8121,Personal Care Services,Judith Sanford Cranial,E Hersey St # A-8,Ashland,97520,Massage Therapists
8121,Personal Care Services,Judith Sanford LMT,Greenbrook Dr,Medford,97504,Massage Therapists
8121,Personal Care Services,Just A Trim,Crater Lake Ave,Medford,97504,Barbers
8121,Personal Care Services,Just A Trim Barbershop,Spring St,Medford,97504,Barbers
8121,Personal Care Services,Just Wax Me LLC,Crater Lake Ave,Medford,97504,Skin Treatments
8121,Personal Care Services,Justahair Salon,Avenue G,White City,97503,Beauty Salons
8121,Personal Care Services,Kalb Chiropractic Health Ctr,Siskiyou Blvd # 1,Ashland,97520,Skin Treatments
8121,Personal Care Services,Kaleidoscope Massage,Superior Ct # 109,Medford,97504,Massage Therapists
8121,Personal Care Services,Kara Kibrya,E Main St # 201,Medford,97504,Massage Therapists
8121,Personal Care Services,KB Nails,Center Dr # C,Medford,97501,Manicuring
8121,Personal Care Services,Lash Bar,E Jackson St,Medford,97504,Eyelashes-Artificial
8121,Personal Care Services,Lashes By Ty,S 5th St,Central Point,97502,Eyelashes-Artificial
8121,Personal Care Services,Le Nails & Spa,Rossanley Dr,Medford,97501,Hair Removing
8121,Personal Care Services,Leon Danielle Hair Cutters,A St,Ashland,97520,Beauty Salons
8121,Personal Care Services,Linda & Vonda At Strands,A St,Ashland,97520,Beauty Salons
8121,Personal Care Services,Loose Ends Hair Salon,Siskiyou Blvd,Ashland,97520,Beauty Salons
8121,Personal Care Services,Lotus Hair Body & Soul,E Main St,Medford,97501,Beauty Salons
8121,Personal Care Services,Lotus Hair Body & Soul,N Central Ave # 214,Medford,97501,Beauty Salons
8121,Personal Care Services,Lotus Hair Body & Soul,S Keene Way Dr,Medford,97504,Beauty Salons
8121,Personal Care Services,Lotus Touch Skin Care,Michael Park Dr,Medford,97504,Skin Treatments
8121,Personal Care Services,Luscious Locks,Siskiyou Blvd,Ashland,97520,Beauty Salons
8121,Personal Care Services,Made To Fade Barber Shoppe,S Central Ave # 4,Medford,97501,Barbers
8121,Personal Care Services,Makeup By Reina,State St # 104,Medford,97504,Make-Up Studios
8121,Personal Care Services,Marvin Jessica N,E Main St # 3,Medford,97504,Massage Therapists
8121,Personal Care Services,Mary's Country Salon,Meadows Rd,White City,97503,Beauty Salons
8121,Personal Care Services,Massage Pro,Hillcrest Rd,Medford,97504,Massage Therapists
8121,Personal Care Services,Massage Therapy By Danielle,Crater Lake Ave,Medford,97504,Massage Therapists
8121,Personal Care Services,Masters Medical Massage LLC,Parker St,Ashland,97520,Massage Therapists
8121,Personal Care Services,Matriarch Tattoo,Crater Lake Ave,Medford,97504,Tattooing
8121,Personal Care Services,Medford Nails,Biddle Rd # C,Medford,97504,Manicuring
8121,Personal Care Services,Mel's of the Top Barbershop,Crater Lake Ave,Medford,97504,Barbers
8121,Personal Care Services,Meraki Beauty Studio,S Grape St,Medford,97501,Beauty Salons
8121,Personal Care Services,Michelle Pitman LMT LLC,E Main St # 16,Medford,97504,Massage Therapists
8121,Personal Care Services,Modern Barber Shop,Lithia Way,Ashland,97520,Barbers
8121,Personal Care Services,Mori Ink,N 2nd St,Ashland,97520,Tattooing
8121,Personal Care Services,Myotides Bodywork,3rd St,Ashland,97520,Massage Therapists
8121,Personal Care Services,Nail It,N Pacific Hwy,Medford,97501,Manicuring
8121,Personal Care Services,Nails Bar,Medford Ctr,Medford,97504,Manicuring
8121,Personal Care Services,Nails By Bridget,Springbrook Rd,Medford,97504,Manicuring
8121,Personal Care Services,Nails By Kristin,E Jackson St,Medford,97504,Manicuring
8121,Personal Care Services,Nest Salon & Day Spa,Hawthorne St,Medford,97504,Beauty Salons
8121,Personal Care Services,New Growth Healing Touch LLC,Ashland St,Ashland,97520,Massage Therapists
8121,Personal Care Services,NW Roots Hair Studio,N Pacific Hwy # 103,Medford,97501,Beauty Salons
8121,Personal Care Services,O'Connor-Helle Morgan S,E Hersey St # 2A,Ashland,97520,Massage Therapists
8121,Personal Care Services,Old School Barbershop & Salon,S Central Ave,Medford,97501,Barbers
8121,Personal Care Services,Olive Branch Salon,E Jackson St,Medford,97501,Beauty Salons
8121,Personal Care Services,Opal Tree Skin Care & Waxing,E Main St # 100,Medford,97504,Skin Treatments
8121,Personal Care Services,Orange LLC,N Riverside Ave,Medford,97501,Tattooing
8121,Personal Care Services,Organic Mechanic Massage Thrpy,Winchester Ave,Medford,97501,Massage Therapists
8121,Personal Care Services,Outback Hair Studio,E Main St,Medford,97504,Beauty Salons
8121,Personal Care Services,Palmer Zena,De Barr Ave,Medford,97501,Massage Therapists
8121,Personal Care Services,Paradise Tans,W Main St # C,Medford,97501,Tanning Salons
8121,Personal Care Services,Pazazz Salon & Beauty Supply,E Main St # 11,Medford,97504,Beauty Salons
8121,Personal Care Services,Pedicure Salon,Center Dr # 103,Medford,97501,Manicuring
8121,Personal Care Services,Perfect Look Hair Salon,Crater Lake Hwy # 2,Medford,97504,Beauty Salons
8121,Personal Care Services,Perfect Nails,Center Dr # C,Medford,97501,Manicuring
8121,Personal Care Services,Piotrowski Lanelle A,E Main St,Medford,97504,Massage Therapists
8121,Personal Care Services,Plaza Salon & Spa,N Main St,Ashland,97520,Beauty Salons
8121,Personal Care Services,Posh Organics,E Main St,Ashland,97520,Skin Treatments
8121,Personal Care Services,Pura Vida Day Spa & Salon,E Main St # 1,Rogue River,97537,Beauty Salons
8121,Personal Care Services,Pure Esthetics,E Main St # 115,Medford,97504,Estheticians
8121,Personal Care Services,Pure Medspa,Signature Ct,Medford,97504,Skin Treatments
8121,Personal Care Services,Rawlins Rolfing Structural,E Barnett Rd # A,Medford,97504,Massage Therapists
8121,Personal Care Services,Recess Nail Spa & Waxing,Ashland St,Ashland,97520,Beauty Salons
8121,Personal Care Services,Redlocks Salon,N Bartlett St,Medford,97501,Beauty Salons
8121,Personal Care Services,Regency Xpressions Salon,Biddle Rd,Medford,97504,Beauty Salons
8121,Personal Care Services,Reighly Ashton Aesthetics,N 3rd St,Central Point,97502,Estheticians
8121,Personal Care Services,Relax & Wax By Noemi,N Holly St,Medford,97501,Hair Removing
8121,Personal Care Services,Reveal Aesthetic Studio LLC,Mcloughlin Dr,Central Point,97502,Estheticians
8121,Personal Care Services,Rhythm-Healing Therapeutic,E Main St,Ashland,97520,Massage Therapists
8121,Personal Care Services,River Center Hair Design,E Main St,Rogue River,97537,Beauty Salons
8121,Personal Care Services,River Tan Virgil Macelroy Dba,Highway 62,Shady Cove,97539,Tanning Salons
8121,Personal Care Services,Rogue Hair Design,S Market St,Talent,97540,Beauty Salons
8121,Personal Care Services,Rogue Health LLC,E Main St # 203,Medford,97504,Massage Therapists
8121,Personal Care Services,Rogue Tattoo,Crater Lake Ave # D,Medford,97504,Tattooing
8121,Personal Care Services,Rogue Valley Rolfing,S 5th St,Medford,97502,Massage Therapists
8121,Personal Care Services,Roman Tattoo Studio,Depot St,Rogue River,97537,Tattooing
8121,Personal Care Services,Roots Massage,E Hersey St # 17,Ashland,97520,Massage Therapists
8121,Personal Care Services,Roxy Ann Grange,Spring St,Medford,97504,Exercise & Physical Fitness Programs
8121,Personal Care Services,Roxy Massage,Spring St # 102,Medford,97504,Massage Therapists
8121,Personal Care Services,Salon 805,N Riverside Ave # 3,Medford,97501,Beauty Salons
8121,Personal Care Services,Salon Avalon,W Stewart Ave,Medford,97501,Beauty Salons
8121,Personal Care Services,Salon Juliet,Lithia Way,Ashland,97520,Beauty Salons
8121,Personal Care Services,Salon Oasis,N Riverside Ave # 17,Medford,97501,Beauty Salons
8121,Personal Care Services,Salon Selah V,N Main St,Ashland,97520,Beauty Salons
8121,Personal Care Services,Salon Static,Bennett Ave,Medford,97504,Beauty Salons
8121,Personal Care Services,Sanctuary Massage-Body Mind,Holly St,Ashland,97520,Massage Therapists
8121,Personal Care Services,Santa's Barber Shop,E Main St,Rogue River,97537,Barbers
8121,Personal Care Services,Sarah North Massage Therapy,Newtown St,Medford,97501,Massage Therapists
8121,Personal Care Services,Sarahndipity Salon,Lone Pine Rd # 102,Medford,97504,Beauty Salons
8121,Personal Care Services,Sarahndipity Salon LLC,Matthews Pl,Medford,97504,Beauty Salons
8121,Personal Care Services,Science Babe Skincare LLC,Medford Ctr # 102,Medford,97504,Skin Treatments
8121,Personal Care Services,Scissorhead Salon & Spa,Progress Dr # 101,Medford,97504,Beauty Salons
8121,Personal Care Services,Sensational U Massage,Bennett Ave # B,Medford,97504,Massage Therapists
8121,Personal Care Services,Serenity Beauty LLC,N Pacific Hwy,Medford,97501,Beauty Salons
8121,Personal Care Services,Shaggy D's Hair & Beard Studio,E Main St,Medford,97504,Beauty Salons
8121,Personal Care Services,Shaggy Dog Hair-Beard Studio,E Main St # 11,Medford,97504,Barbers
8121,Personal Care Services,Shear Attitude,W Main St # 3,Rogue River,97537,Manicuring
8121,Personal Care Services,Shear Elegance Salon,N 4th St,Central Point,97502,Beauty Salons
8121,Personal Care Services,Shelli's Tans,Highway 62 # B,Eagle Point,97524,Tanning Salons
8121,Personal Care Services,Sherer Jamie A,Myrtle St,Medford,97504,Massage Therapists
8121,Personal Care Services,Shine On Salon,Clear Creek Dr # 101,Ashland,97520,Beauty Salons
8121,Personal Care Services,Single Point Relief,Vancouver Ave,Medford,97504,Massage Therapists
8121,Personal Care Services,Skin Deep Advanced Aesthetic,Poplar Dr # 62,Medford,97504,Estheticians
8121,Personal Care Services,Smartstyle,Center Dr,Medford,97501,Beauty Salons
8121,Personal Care Services,Sol Southern Oregon Lash Salon,Hawthorne St,Medford,97504,Beauty Salons
8121,Personal Care Services,Sola Salon Studios,Poplar Dr,Medford,97504,Beauty Salons
8121,Personal Care Services,Soul Shine Yoga & Massage,Glen Oak Ct,Medford,97504,Yoga
8121,Personal Care Services,Southern Oregon Beauty Supply,W Main St,Medford,97501,Beauty Salons
8121,Personal Care Services,Southern Oregon Fitness,Crater Lake Hwy,Medford,97504,Exercise & Physical Fitness Programs
8121,Personal Care Services,Southgate Abigail,State St,Medford,97504,Massage Therapists
8121,Personal Care Services,Southside Tattoo,Ashland St,Ashland,97520,Tattooing
8121,Personal Care Services,Spa Jacksonville,W D St,Jacksonville,97530,Spas-Beauty & Day
8121,Personal Care Services,Sport Clips,Rossanley Dr # 109,Medford,97501,Barbers
8121,Personal Care Services,Stewart Avenue Hair Design,W Stewart Ave # 4,Medford,97501,Barbers
8121,Personal Care Services,Straight Razed Barbershop,De Barr Ave,Medford,97501,Barbers
8121,Personal Care Services,Structural Therapeutics,Vancouver Ave,Medford,97504,Massage Therapists
8121,Personal Care Services,Studio 55,N 3rd St,Central Point,97502,Massage
8121,Personal Care Services,Sun Palace,Progress Dr # 113,Medford,97504,Tanning Salons
8121,Personal Care Services,Sunshine Massage,E Jackson St,Medford,97504,Massage Therapists
8121,Personal Care Services,Supercuts,Poplar Dr,Medford,97504,Beauty Salons
8121,Personal Care Services,Supercuts,Center Dr # E,Medford,97501,Beauty Salons
8121,Personal Care Services,Supercuts,Ashland St # 103,Ashland,97520,Beauty Salons
8121,Personal Care Services,Sweetwater Collective,S Holly St,Medford,97501,Tattooing
8121,Personal Care Services,Tan Ashland,Ashland St,Ashland,97520,Tanning Salons
8121,Personal Care Services,Tan Republic of Southern Or,Crater Lake Ave # 214,Medford,97504,Tanning Salons
8121,Personal Care Services,Ten Perfect Nails,Crater Lake Hwy,Medford,97504,Manicuring
8121,Personal Care Services,Thai Therapeutics,Evergreen Ln,Ashland,97520,Massage Therapists
8121,Personal Care Services,TLC Professional Skin Care,B St,Ashland,97520,Skin Treatments
8121,Personal Care Services,That Massage Place,Royal Ave,Medford,97504,Massage Therapists
8121,Personal Care Services,Therapeutic Touch,E Main St,Medford,97504,Massage Therapists
8121,Personal Care Services,Total Massage Therapy,,Medford,97504,Massage Therapists
8121,Personal Care Services,Trust Salon & Day Spa,E Jackson St,Medford,97504,Manicuring
8121,Personal Care Services,Universal Rites Tattoo,Siskiyou Blvd,Ashland,97520,Tattooing
8121,Personal Care Services,Urban Edge Salon,E Barnett Rd # B,Medford,97504,Beauty Salons
8121,Personal Care Services,Urban Fitt,Business Park Dr,Medford,97504,Exercise & Physical Fitness Programs
8121,Personal Care Services,Urban Palette,E Main St,Medford,97501,Beauty Salons
8121,Personal Care Services,Waterstone Salon,S 1st St,Ashland,97520,Beauty Salons
8121,Personal Care Services,Well Springs,Highway 99 N,Ashland,97520,Spas-Beauty & Day
8121,Personal Care Services,West Main Hair Studio,W Main St,Medford,97501,Beauty Salons
